_ID	KIND	SPEAKER	WORD_TYP	WORD_TOK	PATT_TYP	PATT_TOK	SPA_TYP	SPA_TOK	SD_TYP	SD_TOK	SHA_TYP	SHA_TOK	LD_TYP	LD_TOK	CA_TYP	CA_TOK	SF_TYP	SF_TOK	OT_TYP	OT_TOK	ANI_TYP	ANI_TOK	NAT_TYP	NAT_TOK	BP_TYP	BP_TOK	COL_TYP	COL_TOK	ADJ_TYP	ADJ_TOK	Q_TYP	Q_TOK
24	NF	C	38	66	7	7	3	3	1	1	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	2
24	NF	P	202	631	44	85	24	40	4	6	1	1	10	22	7	9	2	2	0	0	1	1	3	8	0	0	2	2	3	4	11	30
25	F	C	65	120	9	11	3	4	0	0	0	0	3	4	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	4	5
25	F	P	163	413	31	62	16	28	0	0	0	0	13	25	2	2	1	1	0	0	0	0	3	4	0	0	0	0	0	0	12	30
25	NF	C	61	99	9	11	6	6	0	0	1	1	3	3	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	2	4
25	NF	P	166	364	42	60	21	31	4	5	1	1	9	18	5	5	2	2	0	0	1	1	4	4	0	0	0	0	3	3	13	21
26	F	C	76	144	15	22	7	9	0	0	0	0	6	8	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	7	12
26	F	P	187	510	27	59	16	33	1	1	0	0	13	29	1	2	1	1	0	0	0	0	2	2	0	0	0	0	0	0	9	24
26	NF	C	88	176	17	25	9	13	1	1	0	0	4	7	3	3	1	2	0	0	0	0	2	2	0	0	0	0	1	1	5	9
26	NF	P	264	977	53	189	32	88	7	21	1	1	13	42	8	21	3	3	0	0	1	1	3	12	1	1	0	0	4	11	12	76
27	F	C	119	244	12	19	8	13	0	0	0	0	7	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6
27	F	P	234	988	33	123	19	56	1	3	0	0	15	49	2	3	1	1	0	0	0	0	3	3	0	0	0	0	0	0	11	64
27	NF	C	141	349	16	31	7	14	0	0	1	1	5	12	1	1	0	0	0	0	0	0	3	6	0	0	2	3	0	0	4	8
27	NF	P	361	2139	59	337	29	146	7	26	1	1	11	95	6	18	3	5	1	1	1	3	4	21	2	7	4	7	3	6	16	147
28	F	C	36	45	3	3	2	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1
28	F	P	182	594	30	87	18	40	1	1	0	0	14	31	2	7	1	1	0	0	0	0	2	5	0	0	0	0	0	0	10	42
28	NF	C	70	157	12	22	4	6	0	0	2	2	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16
28	NF	P	216	690	43	102	25	53	6	12	1	1	13	33	3	5	2	2	0	0	1	1	4	7	0	0	1	1	3	3	9	37
3	F	C	49	89	7	12	2	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	4	8
3	F	P	164	437	26	59	15	31	0	0	0	0	14	29	1	2	0	0	0	0	0	0	2	3	2	2	0	0	0	0	7	23
3	NF	C	68	143	17	30	11	14	2	2	1	1	3	3	3	6	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6	16
3	NF	P	211	637	41	90	23	55	5	11	1	1	12	35	3	6	2	2	0	0	1	1	4	7	0	0	0	0	3	3	10	24
30	F	C	72	149	10	18	4	4	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	4	12
30	F	P	191	621	37	90	20	41	2	2	0	0	14	34	2	2	1	1	1	2	1	1	2	5	1	2	1	1	0	0	12	40
30	NF	C	118	310	24	54	13	21	2	3	0	0	7	13	2	2	2	3	0	0	0	0	2	4	1	1	0	0	2	6	6	22
30	NF	P	258	852	53	151	30	74	4	10	1	3	15	41	6	13	3	6	1	1	1	3	5	12	2	2	0	0	3	6	12	54
31	F	C	37	47	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0
31	F	P	137	333	25	42	15	25	0	0	0	0	12	22	2	2	1	1	0	0	0	0	2	2	0	0	0	0	0	0	8	15
31	NF	C	76	151	16	22	10	14	3	3	0	0	3	4	2	3	1	1	1	3	1	1	2	2	0	0	0	0	0	0	3	5
31	NF	P	174	509	38	78	19	32	4	6	1	1	9	19	3	3	2	3	0	0	1	1	6	8	0	0	0	0	3	4	9	33
32	F	C	87	173	10	17	5	6	0	0	0	0	4	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	11
32	F	P	166	465	32	71	18	31	0	0	0	0	15	28	2	2	1	1	0	0	1	1	2	3	0	0	0	0	0	0	11	36
32	NF	C	82	170	17	34	11	19	3	3	0	0	4	7	2	5	1	3	1	1	0	0	1	2	0	0	0	0	0	0	5	13
32	NF	P	183	534	42	87	23	38	5	6	1	1	10	23	4	5	2	2	1	1	1	2	3	7	0	0	0	0	3	4	12	36
33	F	C	5	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
33	F	P	130	316	23	39	15	25	0	0	0	0	12	22	2	2	1	1	0	0	0	0	2	2	0	0	0	0	0	0	6	12
33	NF	C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	NF	P	144	369	32	61	16	26	4	5	1	1	7	12	2	6	2	2	0	0	1	1	3	7	0	0	0	0	3	5	9	22
35	F	C	49	96	6	9	3	4	0	0	0	0	2	3	1	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	2
35	F	P	126	304	25	40	16	24	0	0	0	0	13	21	2	2	1	1	0	0	0	0	2	4	0	0	0	0	0	0	7	12
35	NF	C	64	164	11	14	5	6	1	1	1	1	1	1	1	1	0	0	1	2	0	0	0	0	0	0	1	1	0	0	5	7
35	NF	P	162	388	42	69	25	40	6	9	1	3	10	18	5	7	2	2	1	1	3	3	3	3	0	0	0	0	3	3	8	20
36	F	C	167	422	25	49	14	23	0	0	0	0	12	21	1	1	1	1	0	0	0	0	2	7	0	0	1	1	0	0	8	18
36	F	P	168	640	24	119	12	41	0	0	0	0	11	40	1	1	0	0	0	0	0	0	1	3	0	0	1	1	0	0	10	74
36	NF	C	152	314	32	48	17	22	4	4	1	1	7	12	2	2	2	2	1	1	1	1	5	6	0	0	0	0	3	3	6	16
36	NF	P	147	402	23	37	16	21	3	3	1	1	8	8	2	5	1	1	1	3	1	1	1	1	0	0	0	0	0	0	5	14
37	F	C	29	42	4	10	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9
37	F	P	168	424	27	54	16	30	1	1	0	0	13	25	1	3	1	1	0	0	0	0	2	2	0	0	0	0	0	0	9	22
37	NF	C	11	37	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6
37	NF	P	237	763	51	128	29	65	8	12	1	1	11	39	7	11	2	2	0	0	1	1	6	13	1	1	2	2	3	6	9	40
38	F	C	58	92	9	14	4	6	0	0	0	0	3	4	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	4	7
38	F	P	169	475	30	70	17	34	1	1	0	0	14	29	1	2	1	2	0	0	0	0	2	5	1	1	0	0	0	0	10	30
38	NF	C	58	118	12	20	6	7	1	2	1	1	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13
38	NF	P	181	484	37	75	22	41	4	11	2	2	9	20	4	5	2	2	1	1	1	1	3	4	1	1	0	0	3	3	7	25
39	F	C	141	375	20	40	9	19	1	1	0	0	6	15	1	2	1	1	0	0	0	0	1	1	0	0	1	1	0	0	9	19
39	F	P	210	552	32	84	21	55	1	2	0	0	16	42	2	8	1	1	1	2	0	0	2	3	0	0	0	0	0	0	9	26
39	NF	C	116	279	22	30	11	15	1	1	0	0	6	10	2	2	1	1	1	1	1	1	3	4	0	0	2	2	0	0	5	8
39	NF	P	149	309	29	48	15	23	1	1	1	1	9	15	3	5	1	1	0	0	1	1	2	2	1	1	0	0	3	3	7	18
4	F	C	69	120	11	14	9	11	1	1	0	0	6	7	1	1	0	0	1	2	0	0	0	0	1	1	0	0	0	0	1	2
4	F	P	167	446	24	53	16	30	0	0	0	0	13	27	1	1	1	1	1	1	0	0	2	2	0	0	0	0	0	0	6	21
4	NF	C	44	79	10	16	5	11	2	3	0	0	3	8	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	4
4	NF	P	152	352	37	54	19	25	6	6	0	0	7	12	3	3	2	2	1	2	1	1	3	4	3	3	0	0	2	2	9	19
40	F	C	42	61	4	4	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1
40	F	P	161	458	28	63	16	29	1	1	0	0	13	26	1	1	1	1	0	0	0	0	2	4	0	0	0	0	0	0	10	30
40	NF	C	61	125	13	16	6	6	1	1	0	0	3	3	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	5	8
40	NF	P	146	405	36	68	18	29	5	6	1	1	7	15	2	3	3	4	0	0	2	3	5	6	1	2	0	0	3	3	7	25
41	F	C	85	205	12	22	5	5	0	0	0	0	4	4	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	6	15
41	F	P	51	80	4	10	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9
41	NF	C	132	446	22	72	12	30	3	6	1	2	6	13	1	3	0	0	1	6	0	0	1	1	0	0	0	0	0	0	9	41
41	NF	P	139	414	21	47	10	22	2	4	1	4	5	12	0	0	1	1	1	1	0	0	1	3	0	0	1	2	2	3	7	17
42	F	C	30	51	2	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
42	F	P	156	386	29	53	17	26	0	0	0	0	14	23	2	2	1	1	0	0	0	0	2	4	0	0	0	0	0	0	10	23
42	NF	C	81	162	22	31	11	14	3	5	3	4	2	2	3	3	0	0	0	0	0	0	1	1	2	2	0	0	1	1	7	13
42	NF	P	207	666	47	98	24	41	5	9	3	3	9	19	5	8	2	2	0	0	1	2	3	6	0	0	2	2	3	3	14	44
44	F	C	55	102	10	12	4	5	1	1	0	0	1	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	7
44	F	P	147	363	25	49	17	31	0	0	0	0	13	26	2	3	1	1	1	1	0	0	2	5	0	0	0	0	0	0	6	13
44	NF	C	69	133	14	25	7	10	2	2	1	2	2	3	1	2	0	0	1	1	0	0	0	0	0	0	0	0	1	1	6	14
44	NF	P	186	496	35	67	18	31	3	5	1	2	9	18	3	3	1	1	1	2	1	1	3	8	0	0	1	1	3	5	9	21
45	F	C	39	60	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1
45	F	P	153	403	28	49	17	28	0	0	0	0	14	24	1	2	1	1	1	1	1	1	2	3	0	0	0	0	0	0	8	17
45	NF	C	128	292	28	44	15	25	3	4	0	0	7	11	2	3	3	7	0	0	0	0	2	2	0	0	0	0	3	3	8	14
45	NF	P	201	560	43	93	25	48	6	10	2	2	11	26	4	6	2	4	0	0	1	1	3	6	1	1	0	0	3	3	10	34
47	F	C	7	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
47	F	P	136	311	23	41	14	25	0	0	0	0	12	23	1	1	1	1	0	0	0	0	2	3	0	0	0	0	0	0	7	13
47	NF	C	61	103	5	12	3	6	0	0	0	0	2	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6
47	NF	P	154	372	37	62	18	25	4	4	1	1	9	16	2	2	2	2	0	0	1	1	3	3	0	0	0	0	3	3	12	30
48	F	C	176	417	26	54	15	32	0	0	0	0	12	25	2	3	1	4	0	0	1	1	2	3	1	1	0	0	0	0	7	17
48	F	P	145	369	22	71	16	36	0	0	0	0	14	31	1	1	1	4	0	0	0	0	2	5	0	0	0	0	0	0	4	30
48	NF	C	164	334	39	67	22	35	5	7	1	1	10	18	3	4	3	5	0	0	1	1	3	4	1	1	1	1	3	6	8	19
48	NF	P	153	402	37	67	19	35	4	11	1	2	9	15	3	3	2	4	0	0	1	1	5	6	0	0	0	0	3	3	9	22
49	F	C	78	152	9	17	6	14	0	0	0	0	6	14	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2
49	F	P	174	440	26	61	17	45	0	0	0	0	15	34	1	1	1	10	0	0	0	0	2	2	0	0	0	0	0	0	7	14
49	NF	C	93	179	18	32	10	18	0	0	0	0	7	10	1	1	1	5	1	2	0	0	1	1	0	0	1	1	0	0	6	12
49	NF	P	191	476	39	73	21	36	4	4	1	1	10	21	3	4	2	2	1	4	1	1	3	7	0	0	1	1	3	3	10	25
5	F	C	70	132	11	20	6	8	0	0	0	0	3	4	1	1	2	3	0	0	0	0	1	1	1	1	0	0	0	0	3	10
5	F	P	238	870	34	116	21	60	0	0	0	0	15	46	4	9	2	5	0	0	0	0	2	10	0	0	0	0	0	0	11	46
5	NF	C	94	213	14	26	7	9	2	3	0	0	2	2	3	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	16
5	NF	P	255	1014	56	150	32	79	6	17	1	1	13	37	9	19	3	5	0	0	1	1	3	5	3	3	1	1	3	3	13	58
50	F	C	19	25	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
50	F	P	128	291	22	37	14	23	0	0	0	0	12	21	1	1	1	1	0	0	0	0	2	2	0	0	0	0	0	0	6	12
50	NF	C	51	87	7	11	3	3	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8
50	NF	P	158	384	36	67	19	30	4	5	1	1	9	18	3	4	2	2	0	0	1	1	2	3	1	1	0	0	2	2	11	30
51	F	C	40	63	4	5	2	3	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
51	F	P	178	559	31	74	19	39	2	2	0	0	14	33	2	3	1	1	0	0	0	0	3	7	0	0	0	0	0	0	9	28
51	NF	C	89	168	9	16	5	6	2	3	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10
51	NF	P	213	747	47	119	25	54	6	13	3	3	10	30	4	6	2	2	0	0	1	1	3	7	0	0	1	1	3	5	14	51
52	F	C	27	46	2	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
52	F	P	158	442	26	50	17	31	1	1	0	0	13	25	2	4	1	1	0	0	0	0	2	4	1	3	0	0	0	0	6	12
52	NF	C	52	89	4	10	2	7	0	0	0	0	2	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2
52	NF	P	153	422	37	60	20	31	5	6	1	1	8	17	4	5	2	2	0	0	1	1	4	5	0	0	0	0	4	4	8	19
53	F	C	38	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	F	P	166	403	33	62	21	37	0	0	0	0	16	29	4	7	1	1	0	0	0	0	2	3	1	1	0	0	0	0	9	21
53	NF	C	65	113	13	18	8	11	2	3	1	2	4	5	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	4	5
53	NF	P	179	454	36	69	21	33	4	5	1	2	11	21	3	3	2	2	0	0	1	1	3	8	0	0	0	0	3	5	8	22
54	F	C	40	89	5	18	4	17	0	0	0	0	1	1	1	3	1	1	1	12	0	0	1	1	0	0	0	0	0	0	0	0
54	F	P	157	479	27	71	15	32	0	0	0	0	12	25	2	4	1	3	0	0	0	0	4	4	0	0	0	0	0	0	8	35
54	NF	C	44	125	12	33	6	24	1	1	1	1	1	1	1	1	0	0	2	20	0	0	4	5	0	0	2	4	0	0	0	0
54	NF	P	167	536	43	93	23	33	4	5	1	1	9	18	5	5	2	2	2	2	1	1	5	10	0	0	0	0	3	4	11	45
56	F	C	125	349	21	68	12	22	0	0	0	0	11	21	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	7	44
56	F	P	177	569	30	71	19	31	1	1	0	0	15	27	2	2	1	1	0	0	0	0	1	2	0	0	0	0	0	0	10	38
56	NF	C	109	278	26	61	16	24	4	5	0	0	6	12	4	4	2	3	0	0	0	0	2	3	0	0	0	0	0	0	8	34
56	NF	P	195	698	47	125	25	41	7	8	2	2	9	21	5	8	2	2	0	0	1	4	3	9	0	0	0	0	3	4	15	67
57	F	C	34	40	3	3	3	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	F	P	127	280	21	37	13	20	0	0	0	0	11	18	1	1	1	1	0	0	0	0	2	2	0	0	0	0	0	0	6	15
57	NF	C	44	68	11	14	7	8	2	2	1	1	3	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	6
57	NF	P	147	346	33	51	19	28	6	7	1	1	6	13	4	5	2	2	0	0	1	1	3	5	0	0	0	0	3	4	7	13
58	F	C	21	28	3	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
58	F	P	168	456	28	55	16	28	0	0	0	0	13	25	2	2	1	1	0	0	1	1	2	3	0	0	0	0	0	0	9	23
58	NF	C	53	107	9	20	3	4	1	1	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4	14
58	NF	P	207	693	44	110	23	50	4	9	2	4	11	27	4	8	2	2	0	0	1	1	5	10	0	0	1	4	3	3	11	42
59	F	C	46	77	7	8	3	3	0	0	0	0	2	2	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	2	3
59	F	P	182	636	39	97	22	45	1	2	0	0	16	35	2	3	2	3	1	2	1	1	3	5	1	1	1	1	0	0	11	44
59	NF	C	77	195	17	28	11	16	2	2	2	2	4	7	2	2	0	0	1	3	0	0	0	0	0	0	1	1	0	0	5	11
59	NF	P	187	763	44	122	22	59	4	16	1	4	10	26	4	8	2	2	1	3	2	7	4	7	0	0	2	2	3	3	11	44
6	F	P	40	61	5	7	3	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4
6	NF	C	12	18	2	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
6	NF	P	191	473	39	76	20	37	4	4	1	1	10	26	2	2	3	4	0	0	1	1	3	5	1	1	1	2	3	3	10	27
61	F	C	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	F	P	122	266	21	33	13	21	0	0	0	0	11	19	1	1	1	1	0	0	0	0	2	2	0	0	0	0	0	0	6	10
61	NF	C	91	211	20	29	12	15	2	2	0	0	6	9	2	2	1	1	1	1	0	0	2	2	1	1	0	0	1	2	4	9
61	NF	P	209	666	41	96	23	49	4	4	1	1	10	24	5	17	2	2	1	1	1	1	3	7	1	1	0	0	4	8	9	30
62	F	C	137	503	25	50	17	30	2	6	0	0	11	17	2	2	1	3	1	2	0	0	1	1	0	0	0	0	0	0	7	19
62	F	P	187	609	33	71	20	41	0	0	0	0	17	35	2	3	1	3	0	0	0	0	4	4	0	0	0	0	0	0	9	26
62	NF	C	71	185	14	27	7	12	2	3	0	0	4	6	1	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	6	14
62	NF	P	206	632	41	95	22	48	5	10	1	2	11	23	3	11	2	2	0	0	1	1	4	6	0	0	2	3	3	5	9	32
65	F	C	107	254	11	19	5	9	0	0	0	0	4	8	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	4	8
65	F	P	183	530	28	64	16	30	0	0	0	0	12	23	2	3	1	2	1	2	1	1	3	4	0	0	0	0	0	0	8	29
65	NF	C	88	221	18	30	8	12	1	1	1	2	3	6	2	2	0	0	1	1	0	0	3	5	0	0	1	1	0	0	6	12
65	NF	P	184	589	40	88	21	43	5	10	1	5	9	20	3	5	2	2	1	1	1	1	4	5	0	0	0	0	3	4	11	35
66	F	C	119	336	14	29	5	11	0	0	0	0	5	11	0	0	0	0	0	0	0	0	2	4	1	1	1	2	0	0	5	11
66	F	P	235	988	41	135	23	61	1	1	0	0	16	45	5	14	1	1	0	0	2	2	3	15	0	0	0	0	0	0	13	57
66	NF	C	139	405	30	62	12	21	2	2	1	1	5	7	4	11	0	0	0	0	1	2	6	16	0	0	2	3	2	2	7	18
66	NF	P	260	1208	67	235	35	116	9	26	1	7	13	56	9	20	3	7	0	0	1	9	7	20	1	2	4	9	4	5	15	74
67	F	C	26	37	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
67	F	P	157	406	25	51	16	25	0	0	0	0	13	22	1	1	1	1	1	1	0	0	2	2	0	0	0	0	0	0	7	24
67	NF	C	27	47	4	4	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
67	NF	P	147	327	37	57	20	26	4	4	1	1	10	16	3	3	2	2	0	0	1	1	4	5	0	0	0	0	3	3	9	22
68	F	C	10	14	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
68	F	P	181	534	28	57	17	34	0	0	0	0	14	31	2	2	1	1	0	0	1	1	3	6	0	0	0	0	0	0	7	16
68	NF	C	62	90	15	17	8	8	3	3	0	0	2	2	2	2	1	1	0	0	1	1	2	2	0	0	0	0	0	0	4	6
68	NF	P	194	759	43	110	23	57	5	11	1	3	10	26	5	14	2	3	0	0	1	3	4	10	0	0	0	0	3	3	12	37
7	F	C	80	156	11	18	10	17	2	4	0	0	6	10	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1
7	F	P	69	127	11	19	7	9	1	1	0	0	5	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10
7	NF	C	73	169	22	33	10	14	1	1	0	0	4	8	3	3	1	1	1	1	2	2	2	2	0	0	0	0	1	1	7	14
7	NF	P	128	357	31	63	14	21	2	2	0	0	7	14	3	3	2	2	0	0	1	1	4	5	0	0	1	1	2	2	9	33
70	F	C	37	40	4	4	2	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
70	F	P	191	552	32	72	21	43	1	1	0	0	16	32	2	7	2	3	0	0	0	0	4	5	0	0	0	0	0	0	7	24
70	NF	C	86	172	18	36	9	20	2	5	0	0	6	14	0	0	0	0	1	1	1	2	2	2	0	0	0	0	0	0	6	12
70	NF	P	270	968	47	129	27	75	7	16	1	3	12	42	5	10	2	4	0	0	1	3	4	11	1	1	1	1	3	3	10	35
72	F	C	33	65	3	7	2	6	0	0	0	0	2	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
72	F	P	153	466	28	76	16	35	0	0	0	0	13	30	1	2	1	1	1	2	0	0	2	3	0	0	0	0	0	0	10	38
72	NF	C	52	114	11	15	7	8	1	1	1	1	3	4	1	1	0	0	1	1	0	0	1	4	0	0	0	0	0	0	3	3
72	NF	P	172	490	41	72	23	35	5	6	2	3	10	16	4	6	1	1	1	3	1	2	2	5	0	0	0	0	3	4	12	26
79	F	C	29	43	5	5	3	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
79	F	P	149	339	26	41	16	26	0	0	0	0	13	23	2	2	1	1	0	0	0	0	2	2	0	0	0	0	0	0	8	13
79	NF	C	26	33	5	5	2	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2
